timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1764440189489,304,get fish category,200,OK,Thread Group 1-10,text,true,,22730,573,10,10,https://jpetstore.aspectran.com/categories/FISH,303,0,0
1764440189794,310,get fish product,200,OK,Thread Group 1-10,text,true,,23077,532,10,10,https://jpetstore.aspectran.com/products/FI-SW-01,309,0,0
1764440190104,580,add item to cart,200,OK,Thread Group 1-10,text,true,,25048,1194,10,10,https://jpetstore.aspectran.com/cart/viewCart,276,0,0
1764440190104,276,add item to cart-0,302,Found,Thread Group 1-10,,true,,617,606,10,10,https://jpetstore.aspectran.com/cart/addItemToCart?itemId=EST-1,276,0,0
1764440190380,304,add item to cart-1,200,OK,Thread Group 1-10,text,true,,24431,588,10,10,https://jpetstore.aspectran.com/cart/viewCart,300,0,0
1764440190684,314,get new order form,200,OK,Thread Group 1-10,text,true,,26489,589,10,10,https://jpetstore.aspectran.com/order/newOrderForm,311,0,0
1764440190999,298,create new order,200,OK,Thread Group 1-10,text,true,,25202,957,10,10,https://jpetstore.aspectran.com/order/newOrder,295,0,0
1764440191297,639,submit new order,200,OK,Thread Group 1-10,text,true,,27836,1391,10,10,https://jpetstore.aspectran.com/order/viewOrder?orderId=50535&submitted=true,298,0,0
1764440191297,298,submit new order-0,302,Found,Thread Group 1-10,,true,,603,720,10,10,https://jpetstore.aspectran.com/order/submitOrder,298,0,0
1764440191596,340,submit new order-1,200,OK,Thread Group 1-10,text,true,,27233,671,10,10,https://jpetstore.aspectran.com/order/viewOrder?orderId=50535&submitted=true,338,0,0
1764440191937,319,view order with id,200,OK,Thread Group 1-10,text,true,,27237,616,10,10,https://jpetstore.aspectran.com/order/viewOrder?orderId=50535&submitted=true,315,0,0
1764440188136,4229,create order,200,"Number of samples in transaction : 9, number of failing samples : 0",Thread Group 1-7,,true,,225101,7828,10,10,null,0,6,0
1764440188137,291,get signon page,200,OK,Thread Group 1-7,text,true,,23090,575,10,10,https://jpetstore.aspectran.com/account/signonForm,289,0,0
1764440188428,561,signon,200,OK,Thread Group 1-7,text,true,,24362,1410,10,10,https://jpetstore.aspectran.com/,278,0,0
1764440188428,278,signon-0,302,Found,Thread Group 1-7,,true,,557,745,10,10,https://jpetstore.aspectran.com/account/signon,278,0,0
1764440188706,283,signon-1,200,OK,Thread Group 1-7,text,true,,23805,665,10,10,https://jpetstore.aspectran.com/,280,0,0
1764440188989,334,get fish category,200,OK,Thread Group 1-7,text,true,,22722,572,10,10,https://jpetstore.aspectran.com/categories/FISH,333,0,0
1764440189323,287,get fish product,200,OK,Thread Group 1-7,text,true,,23071,531,10,10,https://jpetstore.aspectran.com/products/FI-SW-01,285,0,0
1764440189611,892,add item to cart,200,OK,Thread Group 1-7,text,true,,25066,1192,10,10,https://jpetstore.aspectran.com/cart/viewCart,566,0,0
1764440189611,566,add item to cart-0,302,Found,Thread Group 1-7,,true,,629,605,10,10,https://jpetstore.aspectran.com/cart/addItemToCart?itemId=EST-1,566,0,0
1764440190177,326,add item to cart-1,200,OK,Thread Group 1-7,text,true,,24437,587,10,10,https://jpetstore.aspectran.com/cart/viewCart,323,0,0
1764440190504,346,get new order form,200,OK,Thread Group 1-7,text,true,,26495,588,10,10,https://jpetstore.aspectran.com/order/newOrderForm,343,0,0
1764440190851,343,create new order,200,OK,Thread Group 1-7,text,true,,25208,956,10,10,https://jpetstore.aspectran.com/order/newOrder,341,0,0
1764440191195,610,submit new order,200,OK,Thread Group 1-7,text,true,,27842,1389,10,10,https://jpetstore.aspectran.com/order/viewOrder?orderId=50534&submitted=true,297,0,0
1764440191195,297,submit new order-0,302,Found,Thread Group 1-7,,true,,601,719,10,10,https://jpetstore.aspectran.com/order/submitOrder,297,0,0
1764440191493,312,submit new order-1,200,OK,Thread Group 1-7,text,true,,27241,670,10,10,https://jpetstore.aspectran.com/order/viewOrder?orderId=50534&submitted=true,310,0,0
1764440191806,565,view order with id,200,OK,Thread Group 1-7,text,true,,27245,615,10,10,https://jpetstore.aspectran.com/order/viewOrder?orderId=50534&submitted=true,562,0,0
1764440189540,3546,create order,200,"Number of samples in transaction : 9, number of failing samples : 0",Thread Group 1-3,,true,,225119,7816,10,10,null,0,8,0
1764440189540,303,get signon page,200,OK,Thread Group 1-3,text,true,,23094,574,10,10,https://jpetstore.aspectran.com/account/signonForm,302,0,0
1764440189844,588,signon,200,OK,Thread Group 1-3,text,true,,24376,1408,10,10,https://jpetstore.aspectran.com/,305,0,0
1764440189844,305,signon-0,302,Found,Thread Group 1-3,,true,,567,744,10,10,https://jpetstore.aspectran.com/account/signon,305,0,0
1764440190149,283,signon-1,200,OK,Thread Group 1-3,text,true,,23809,664,10,10,https://jpetstore.aspectran.com/,281,0,0
1764440190433,282,get fish category,200,OK,Thread Group 1-3,text,true,,22722,571,10,10,https://jpetstore.aspectran.com/categories/FISH,280,0,0
1764440190715,295,get fish product,200,OK,Thread Group 1-3,text,true,,23077,530,10,10,https://jpetstore.aspectran.com/products/FI-SW-01,294,0,0
1764440191012,569,add item to cart,200,OK,Thread Group 1-3,text,true,,25056,1190,10,10,https://jpetstore.aspectran.com/cart/viewCart,287,0,0
1764440191012,287,add item to cart-0,302,Found,Thread Group 1-3,,true,,619,604,10,10,https://jpetstore.aspectran.com/cart/addItemToCart?itemId=EST-1,287,0,0
1764440191299,282,add item to cart-1,200,OK,Thread Group 1-3,text,true,,24437,586,10,10,https://jpetstore.aspectran.com/cart/viewCart,281,0,0
1764440191582,283,get new order form,200,OK,Thread Group 1-3,text,true,,26495,587,10,10,https://jpetstore.aspectran.com/order/newOrderForm,280,0,0
1764440191866,285,create new order,200,OK,Thread Group 1-3,text,true,,25212,955,10,10,https://jpetstore.aspectran.com/order/newOrder,283,0,0
1764440192152,613,submit new order,200,OK,Thread Group 1-3,text,true,,27850,1387,10,10,https://jpetstore.aspectran.com/order/viewOrder?orderId=50536&submitted=true,299,0,0
1764440192152,299,submit new order-0,302,Found,Thread Group 1-3,,true,,603,718,10,10,https://jpetstore.aspectran.com/order/submitOrder,299,0,0
1764440192451,314,submit new order-1,200,OK,Thread Group 1-3,text,true,,27247,669,10,10,https://jpetstore.aspectran.com/order/viewOrder?orderId=50536&submitted=true,311,0,0
1764440192766,328,view order with id,200,OK,Thread Group 1-3,text,true,,27237,614,10,10,https://jpetstore.aspectran.com/order/viewOrder?orderId=50536&submitted=true,324,0,0
1764440189800,3629,create order,200,"Number of samples in transaction : 9, number of failing samples : 0",Thread Group 1-6,,true,,225081,7840,10,10,null,0,3,0
1764440189801,293,get signon page,200,OK,Thread Group 1-6,text,true,,23092,576,10,10,https://jpetstore.aspectran.com/account/signonForm,291,0,0
1764440190094,607,signon,200,OK,Thread Group 1-6,text,true,,24362,1412,10,10,https://jpetstore.aspectran.com/,292,0,0
1764440190094,292,signon-0,302,Found,Thread Group 1-6,,true,,559,746,10,10,https://jpetstore.aspectran.com/account/signon,292,0,0
1764440190387,314,signon-1,200,OK,Thread Group 1-6,text,true,,23803,666,10,10,https://jpetstore.aspectran.com/,311,0,0
1764440190701,347,get fish category,200,OK,Thread Group 1-6,text,true,,22716,573,10,10,https://jpetstore.aspectran.com/categories/FISH,344,0,0
1764440191048,348,get fish product,200,OK,Thread Group 1-6,text,true,,23073,532,10,10,https://jpetstore.aspectran.com/products/FI-SW-01,345,0,0
1764440191396,556,add item to cart,200,OK,Thread Group 1-6,text,true,,25058,1194,10,10,https://jpetstore.aspectran.com/cart/viewCart,274,0,0
1764440191396,274,add item to cart-0,302,Found,Thread Group 1-6,,true,,623,606,10,10,https://jpetstore.aspectran.com/cart/addItemToCart?itemId=EST-1,274,0,0
1764440191671,281,add item to cart-1,200,OK,Thread Group 1-6,text,true,,24435,588,10,10,https://jpetstore.aspectran.com/cart/viewCart,278,0,0
1764440191953,287,get new order form,200,OK,Thread Group 1-6,text,true,,26493,589,10,10,https://jpetstore.aspectran.com/order/newOrderForm,283,0,0
1764440192240,291,create new order,200,OK,Thread Group 1-6,text,true,,25204,957,10,10,https://jpetstore.aspectran.com/order/newOrder,288,0,0
1764440192531,616,submit new order,200,OK,Thread Group 1-6,text,true,,27848,1391,10,10,https://jpetstore.aspectran.com/order/viewOrder?orderId=50537&submitted=true,296,0,0
1764440192531,296,submit new order-0,302,Found,Thread Group 1-6,,true,,605,720,10,10,https://jpetstore.aspectran.com/order/submitOrder,296,0,0
1764440192827,320,submit new order-1,200,OK,Thread Group 1-6,text,true,,27243,671,10,10,https://jpetstore.aspectran.com/order/viewOrder?orderId=50537&submitted=true,317,0,0
1764440193148,284,view order with id,200,OK,Thread Group 1-6,text,true,,27235,616,10,10,https://jpetstore.aspectran.com/order/viewOrder?orderId=50537&submitted=true,280,0,0
1764440189930,3657,create order,200,"Number of samples in transaction : 9, number of failing samples : 0",Thread Group 1-1,,true,,225051,7828,10,10,null,0,7,0
1764440189930,293,get signon page,200,OK,Thread Group 1-1,text,true,,23092,575,10,10,https://jpetstore.aspectran.com/account/signonForm,292,0,0
1764440190224,569,signon,200,OK,Thread Group 1-1,text,true,,24366,1410,10,10,https://jpetstore.aspectran.com/,288,0,0
1764440190224,288,signon-0,302,Found,Thread Group 1-1,,true,,555,745,10,10,https://jpetstore.aspectran.com/account/signon,288,0,0
1764440190512,281,signon-1,200,OK,Thread Group 1-1,text,true,,23811,665,10,10,https://jpetstore.aspectran.com/,280,0,0
1764440190794,309,get fish category,200,OK,Thread Group 1-1,text,true,,22718,572,10,10,https://jpetstore.aspectran.com/categories/FISH,308,0,0
1764440191104,314,get fish product,200,OK,Thread Group 1-1,text,true,,23069,531,10,10,https://jpetstore.aspectran.com/products/FI-SW-01,308,0,0
1764440191419,567,add item to cart,200,OK,Thread Group 1-1,text,true,,25042,1192,10,10,https://jpetstore.aspectran.com/cart/viewCart,284,0,0
1764440191419,284,add item to cart-0,302,Found,Thread Group 1-1,,true,,611,605,10,10,https://jpetstore.aspectran.com/cart/addItemToCart?itemId=EST-1,284,0,0
1764440191704,282,add item to cart-1,200,OK,Thread Group 1-1,text,true,,24431,587,10,10,https://jpetstore.aspectran.com/cart/viewCart,279,0,0
1764440191987,305,get new order form,200,OK,Thread Group 1-1,text,true,,26489,588,10,10,https://jpetstore.aspectran.com/order/newOrderForm,303,0,0
1764440192293,339,create new order,200,OK,Thread Group 1-1,text,true,,25206,956,10,10,https://jpetstore.aspectran.com/order/newOrder,333,0,0
1764440192632,639,submit new order,200,OK,Thread Group 1-1,text,true,,27834,1389,10,10,https://jpetstore.aspectran.com/order/viewOrder?orderId=50538&submitted=true,315,0,0
1764440192632,315,submit new order-0,302,Found,Thread Group 1-1,,true,,599,719,10,10,https://jpetstore.aspectran.com/order/submitOrder,315,0,0
1764440192947,324,submit new order-1,200,OK,Thread Group 1-1,text,true,,27235,670,10,10,https://jpetstore.aspectran.com/order/viewOrder?orderId=50538&submitted=true,322,0,0
1764440193272,322,view order with id,200,OK,Thread Group 1-1,text,true,,27235,615,10,10,https://jpetstore.aspectran.com/order/viewOrder?orderId=50538&submitted=true,315,0,0
1764440190878,3672,create order,200,"Number of samples in transaction : 9, number of failing samples : 0",Thread Group 1-4,,true,,225097,7840,10,10,null,0,6,0
1764440190878,278,get signon page,200,OK,Thread Group 1-4,text,true,,23090,576,10,10,https://jpetstore.aspectran.com/account/signonForm,277,0,0
1764440191157,605,signon,200,OK,Thread Group 1-4,text,true,,24376,1412,10,10,https://jpetstore.aspectran.com/,293,0,0
1764440191157,293,signon-0,302,Found,Thread Group 1-4,,true,,569,746,10,10,https://jpetstore.aspectran.com/account/signon,293,0,0
1764440191451,311,signon-1,200,OK,Thread Group 1-4,text,true,,23807,666,10,10,https://jpetstore.aspectran.com/,308,0,0
1764440191762,292,get fish category,200,OK,Thread Group 1-4,text,true,,22722,573,10,10,https://jpetstore.aspectran.com/categories/FISH,290,0,0
1764440192055,294,get fish product,200,OK,Thread Group 1-4,text,true,,23075,532,10,10,https://jpetstore.aspectran.com/products/FI-SW-01,293,0,0
1764440192350,624,add item to cart,200,OK,Thread Group 1-4,text,true,,25054,1194,10,10,https://jpetstore.aspectran.com/cart/viewCart,311,0,0
1764440192350,311,add item to cart-0,302,Found,Thread Group 1-4,,true,,609,606,10,10,https://jpetstore.aspectran.com/cart/addItemToCart?itemId=EST-1,311,0,0
1764440192661,313,add item to cart-1,200,OK,Thread Group 1-4,text,true,,24445,588,10,10,https://jpetstore.aspectran.com/cart/viewCart,309,0,0
1764440192974,315,get new order form,200,OK,Thread Group 1-4,text,true,,26489,589,10,10,https://jpetstore.aspectran.com/order/newOrderForm,310,0,0
1764440193290,289,create new order,200,OK,Thread Group 1-4,text,true,,25212,957,10,10,https://jpetstore.aspectran.com/order/newOrder,284,0,0
1764440193579,652,submit new order,200,OK,Thread Group 1-4,text,true,,27840,1391,10,10,https://jpetstore.aspectran.com/order/viewOrder?orderId=50539&submitted=true,297,0,0
1764440193579,297,submit new order-0,302,Found,Thread Group 1-4,,true,,603,720,10,10,https://jpetstore.aspectran.com/order/submitOrder,297,0,0
1764440193876,355,submit new order-1,200,OK,Thread Group 1-4,text,true,,27237,671,10,10,https://jpetstore.aspectran.com/order/viewOrder?orderId=50539&submitted=true,350,0,0
1764440194232,323,view order with id,200,OK,Thread Group 1-4,text,true,,27239,616,10,10,https://jpetstore.aspectran.com/order/viewOrder?orderId=50539&submitted=true,319,0,0
1764440191129,3534,create order,200,"Number of samples in transaction : 9, number of failing samples : 0",Thread Group 1-8,,true,,225137,7828,10,10,null,0,7,0
1764440191130,294,get signon page,200,OK,Thread Group 1-8,text,true,,23096,575,10,10,https://jpetstore.aspectran.com/account/signonForm,293,0,0
1764440191425,579,signon,200,OK,Thread Group 1-8,text,true,,24366,1410,10,10,https://jpetstore.aspectran.com/,286,0,0
1764440191425,286,signon-0,302,Found,Thread Group 1-8,,true,,561,745,10,10,https://jpetstore.aspectran.com/account/signon,286,0,0
1764440191712,292,signon-1,200,OK,Thread Group 1-8,text,true,,23805,665,10,10,https://jpetstore.aspectran.com/,290,0,0
1764440192005,280,get fish category,200,OK,Thread Group 1-8,text,true,,22726,572,10,10,https://jpetstore.aspectran.com/categories/FISH,279,0,0
1764440192286,314,get fish product,200,OK,Thread Group 1-8,text,true,,23081,531,10,10,https://jpetstore.aspectran.com/products/FI-SW-01,312,0,0
1764440192601,567,add item to cart,200,OK,Thread Group 1-8,text,true,,25068,1192,10,10,https://jpetstore.aspectran.com/cart/viewCart,288,0,0
1764440192601,288,add item to cart-0,302,Found,Thread Group 1-8,,true,,623,605,10,10,https://jpetstore.aspectran.com/cart/addItemToCart?itemId=EST-1,288,0,0
1764440192889,279,add item to cart-1,200,OK,Thread Group 1-8,text,true,,24445,587,10,10,https://jpetstore.aspectran.com/cart/viewCart,277,0,0
1764440193169,288,get new order form,200,OK,Thread Group 1-8,text,true,,26503,588,10,10,https://jpetstore.aspectran.com/order/newOrderForm,283,0,0
1764440193457,289,create new order,200,OK,Thread Group 1-8,text,true,,25206,956,10,10,https://jpetstore.aspectran.com/order/newOrder,284,0,0
1764440193746,628,submit new order,200,OK,Thread Group 1-8,text,true,,27846,1389,10,10,https://jpetstore.aspectran.com/order/viewOrder?orderId=50540&submitted=true,306,0,0
1764440193746,306,submit new order-0,302,Found,Thread Group 1-8,,true,,605,719,10,10,https://jpetstore.aspectran.com/order/submitOrder,306,0,0
1764440194052,322,submit new order-1,200,OK,Thread Group 1-8,text,true,,27241,670,10,10,https://jpetstore.aspectran.com/order/viewOrder?orderId=50540&submitted=true,317,0,0
1764440194375,295,view order with id,200,OK,Thread Group 1-8,text,true,,27245,615,10,10,https://jpetstore.aspectran.com/order/viewOrder?orderId=50540&submitted=true,289,0,0
1764440191666,3894,create order,200,"Number of samples in transaction : 9, number of failing samples : 0",Thread Group 1-2,,true,,225075,7828,10,10,null,0,9,0
1764440191667,312,get signon page,200,OK,Thread Group 1-2,text,true,,23098,575,10,10,https://jpetstore.aspectran.com/account/signonForm,310,0,0
1764440191980,641,signon,200,OK,Thread Group 1-2,text,true,,24360,1410,10,10,https://jpetstore.aspectran.com/,312,0,0
1764440191980,312,signon-0,302,Found,Thread Group 1-2,,true,,559,745,10,10,https://jpetstore.aspectran.com/account/signon,312,0,0
1764440192292,329,signon-1,200,OK,Thread Group 1-2,text,true,,23801,665,10,10,https://jpetstore.aspectran.com/,327,0,0
1764440192622,315,get fish category,200,OK,Thread Group 1-2,text,true,,22718,572,10,10,https://jpetstore.aspectran.com/categories/FISH,313,0,0
1764440192938,326,get fish product,200,OK,Thread Group 1-2,text,true,,23069,531,10,10,https://jpetstore.aspectran.com/products/FI-SW-01,324,0,0
1764440193265,632,add item to cart,200,OK,Thread Group 1-2,text,true,,25044,1192,10,10,https://jpetstore.aspectran.com/cart/viewCart,314,0,0
1764440193265,314,add item to cart-0,302,Found,Thread Group 1-2,,true,,611,605,10,10,https://jpetstore.aspectran.com/cart/addItemToCart?itemId=EST-1,314,0,0
1764440193579,318,add item to cart-1,200,OK,Thread Group 1-2,text,true,,24433,587,10,10,https://jpetstore.aspectran.com/cart/viewCart,314,0,0
1764440193898,319,get new order form,200,OK,Thread Group 1-2,text,true,,26491,588,10,10,https://jpetstore.aspectran.com/order/newOrderForm,315,0,0
1764440194218,312,create new order,200,OK,Thread Group 1-2,text,true,,25214,956,10,10,https://jpetstore.aspectran.com/order/newOrder,308,0,0
1764440194531,680,submit new order,200,OK,Thread Group 1-2,text,true,,27846,1389,10,10,https://jpetstore.aspectran.com/order/viewOrder?orderId=50541&submitted=true,331,0,0
1764440194531,331,submit new order-0,302,Found,Thread Group 1-2,,true,,597,719,10,10,https://jpetstore.aspectran.com/order/submitOrder,331,0,0
1764440194862,349,submit new order-1,200,OK,Thread Group 1-2,text,true,,27249,670,10,10,https://jpetstore.aspectran.com/order/viewOrder?orderId=50541&submitted=true,344,0,0
1764440195212,357,view order with id,200,OK,Thread Group 1-2,text,true,,27235,615,10,10,https://jpetstore.aspectran.com/order/viewOrder?orderId=50541&submitted=true,351,0,0
1764440192099,3797,create order,200,"Number of samples in transaction : 9, number of failing samples : 0",Thread Group 1-9,,true,,225091,7840,10,10,null,0,6,0
1764440192100,299,get signon page,200,OK,Thread Group 1-9,text,true,,23094,576,10,10,https://jpetstore.aspectran.com/account/signonForm,297,0,0
1764440192400,597,signon,200,OK,Thread Group 1-9,text,true,,24366,1412,10,10,https://jpetstore.aspectran.com/,293,0,0
1764440192400,293,signon-0,302,Found,Thread Group 1-9,,true,,567,746,10,10,https://jpetstore.aspectran.com/account/signon,293,0,0
1764440192694,303,signon-1,200,OK,Thread Group 1-9,text,true,,23799,666,10,10,https://jpetstore.aspectran.com/,301,0,0
1764440192997,307,get fish category,200,OK,Thread Group 1-9,text,true,,22722,573,10,10,https://jpetstore.aspectran.com/categories/FISH,305,0,0
1764440193304,307,get fish product,200,OK,Thread Group 1-9,text,true,,23077,532,10,10,https://jpetstore.aspectran.com/products/FI-SW-01,305,0,0
1764440193612,644,add item to cart,200,OK,Thread Group 1-9,text,true,,25052,1194,10,10,https://jpetstore.aspectran.com/cart/viewCart,325,0,0
1764440193612,325,add item to cart-0,302,Found,Thread Group 1-9,,true,,615,606,10,10,https://jpetstore.aspectran.com/cart/addItemToCart?itemId=EST-1,325,0,0
1764440193937,319,add item to cart-1,200,OK,Thread Group 1-9,text,true,,24437,588,10,10,https://jpetstore.aspectran.com/cart/viewCart,314,0,0
1764440194257,324,get new order form,200,OK,Thread Group 1-9,text,true,,26495,589,10,10,https://jpetstore.aspectran.com/order/newOrderForm,319,0,0
1764440194582,314,create new order,200,OK,Thread Group 1-9,text,true,,25204,957,10,10,https://jpetstore.aspectran.com/order/newOrder,310,0,0
1764440194896,660,submit new order,200,OK,Thread Group 1-9,text,true,,27846,1391,10,10,https://jpetstore.aspectran.com/order/viewOrder?orderId=50542&submitted=true,317,0,0
1764440194896,317,submit new order-0,302,Found,Thread Group 1-9,,true,,603,720,10,10,https://jpetstore.aspectran.com/order/submitOrder,317,0,0
1764440195213,343,submit new order-1,200,OK,Thread Group 1-9,text,true,,27243,671,10,10,https://jpetstore.aspectran.com/order/viewOrder?orderId=50542&submitted=true,338,0,0
1764440195557,345,view order with id,200,OK,Thread Group 1-9,text,true,,27235,616,10,10,https://jpetstore.aspectran.com/order/viewOrder?orderId=50542&submitted=true,339,0,0
1764440192256,3725,create order,200,"Number of samples in transaction : 9, number of failing samples : 0",Thread Group 1-10,,true,,225069,7840,10,10,null,0,7,0
1764440192257,297,get signon page,200,OK,Thread Group 1-10,text,true,,23094,576,10,10,https://jpetstore.aspectran.com/account/signonForm,295,0,0
1764440192555,591,signon,200,OK,Thread Group 1-10,text,true,,24368,1412,10,10,https://jpetstore.aspectran.com/,276,0,0
1764440192555,276,signon-0,302,Found,Thread Group 1-10,,true,,565,746,10,10,https://jpetstore.aspectran.com/account/signon,276,0,0
1764440192832,314,signon-1,200,OK,Thread Group 1-10,text,true,,23803,666,10,10,https://jpetstore.aspectran.com/,313,0,0
1764440193147,321,get fish category,200,OK,Thread Group 1-10,text,true,,22718,573,10,10,https://jpetstore.aspectran.com/categories/FISH,318,0,0
1764440193468,301,get fish product,200,OK,Thread Group 1-10,text,true,,23071,532,10,10,https://jpetstore.aspectran.com/products/FI-SW-01,298,0,0
1764440193770,590,add item to cart,200,OK,Thread Group 1-10,text,true,,25044,1194,10,10,https://jpetstore.aspectran.com/cart/viewCart,287,0,0
1764440193770,287,add item to cart-0,302,Found,Thread Group 1-10,,true,,611,606,10,10,https://jpetstore.aspectran.com/cart/addItemToCart?itemId=EST-1,287,0,0
1764440194058,302,add item to cart-1,200,OK,Thread Group 1-10,text,true,,24433,588,10,10,https://jpetstore.aspectran.com/cart/viewCart,298,0,0
1764440194361,331,get new order form,200,OK,Thread Group 1-10,text,true,,26501,589,10,10,https://jpetstore.aspectran.com/order/newOrderForm,323,0,0
1764440194692,334,create new order,200,OK,Thread Group 1-10,text,true,,25198,957,10,10,https://jpetstore.aspectran.com/order/newOrder,331,0,0
1764440195027,639,submit new order,200,OK,Thread Group 1-10,text,true,,27840,1391,10,10,https://jpetstore.aspectran.com/order/viewOrder?orderId=50543&submitted=true,296,0,0
1764440195027,296,submit new order-0,302,Found,Thread Group 1-10,,true,,603,720,10,10,https://jpetstore.aspectran.com/order/submitOrder,296,0,0
1764440195324,342,submit new order-1,200,OK,Thread Group 1-10,text,true,,27237,671,10,10,https://jpetstore.aspectran.com/order/viewOrder?orderId=50543&submitted=true,337,0,0
1764440195667,321,view order with id,200,OK,Thread Group 1-10,text,true,,27235,616,10,10,https://jpetstore.aspectran.com/order/viewOrder?orderId=50543&submitted=true,315,0,0
1764440192372,3637,create order,200,"Number of samples in transaction : 9, number of failing samples : 0",Thread Group 1-7,,true,,225121,7828,10,10,null,0,7,0
1764440192372,298,get signon page,200,OK,Thread Group 1-7,text,true,,23088,575,10,10,https://jpetstore.aspectran.com/account/signonForm,297,0,0
1764440192671,588,signon,200,OK,Thread Group 1-7,text,true,,24370,1410,10,10,https://jpetstore.aspectran.com/,290,0,0
1764440192671,290,signon-0,302,Found,Thread Group 1-7,,true,,567,745,10,10,https://jpetstore.aspectran.com/account/signon,290,0,0
1764440192961,298,signon-1,200,OK,Thread Group 1-7,text,true,,23803,665,10,10,https://jpetstore.aspectran.com/,295,0,0
1764440193259,300,get fish category,200,OK,Thread Group 1-7,text,true,,22722,572,10,10,https://jpetstore.aspectran.com/categories/FISH,299,0,0
1764440193559,298,get fish product,200,OK,Thread Group 1-7,text,true,,23079,531,10,10,https://jpetstore.aspectran.com/products/FI-SW-01,296,0,0
1764440193858,604,add item to cart,200,OK,Thread Group 1-7,text,true,,25056,1192,10,10,https://jpetstore.aspectran.com/cart/viewCart,306,0,0
1764440193858,306,add item to cart-0,302,Found,Thread Group 1-7,,true,,613,605,10,10,https://jpetstore.aspectran.com/cart/addItemToCart?itemId=EST-1,306,0,0
1764440194164,298,add item to cart-1,200,OK,Thread Group 1-7,text,true,,24443,587,10,10,https://jpetstore.aspectran.com/cart/viewCart,295,0,0
1764440194463,299,get new order form,200,OK,Thread Group 1-7,text,true,,26503,588,10,10,https://jpetstore.aspectran.com/order/newOrderForm,296,0,0
1764440194763,301,create new order,200,OK,Thread Group 1-7,text,true,,25210,956,10,10,https://jpetstore.aspectran.com/order/newOrder,298,0,0
1764440195065,651,submit new order,200,OK,Thread Group 1-7,text,true,,27848,1389,10,10,https://jpetstore.aspectran.com/order/viewOrder?orderId=50544&submitted=true,313,0,0
1764440195065,313,submit new order-0,302,Found,Thread Group 1-7,,true,,605,719,10,10,https://jpetstore.aspectran.com/order/submitOrder,313,0,0
1764440195378,338,submit new order-1,200,OK,Thread Group 1-7,text,true,,27243,670,10,10,https://jpetstore.aspectran.com/order/viewOrder?orderId=50544&submitted=true,334,0,0
1764440195717,298,view order with id,200,OK,Thread Group 1-7,text,true,,27245,615,10,10,https://jpetstore.aspectran.com/order/viewOrder?orderId=50544&submitted=true,295,0,0
1764440192052,4231,create order,200,"Number of samples in transaction : 9, number of failing samples : 0",Thread Group 1-5,,true,,225063,7828,10,10,null,0,7,0
1764440192053,304,get signon page,200,OK,Thread Group 1-5,text,true,,23094,575,10,10,https://jpetstore.aspectran.com/account/signonForm,301,0,0
1764440192357,604,signon,200,OK,Thread Group 1-5,text,true,,24356,1410,10,10,https://jpetstore.aspectran.com/,298,0,0
1764440192357,298,signon-0,302,Found,Thread Group 1-5,,true,,553,745,10,10,https://jpetstore.aspectran.com/account/signon,298,0,0
1764440192655,306,signon-1,200,OK,Thread Group 1-5,text,true,,23803,665,10,10,https://jpetstore.aspectran.com/,303,0,0
1764440192961,309,get fish category,200,OK,Thread Group 1-5,text,true,,22716,572,10,10,https://jpetstore.aspectran.com/categories/FISH,308,0,0
1764440193271,307,get fish product,200,OK,Thread Group 1-5,text,true,,23077,531,10,10,https://jpetstore.aspectran.com/products/FI-SW-01,306,0,0
1764440193578,1095,add item to cart,200,OK,Thread Group 1-5,text,true,,25056,1192,10,10,https://jpetstore.aspectran.com/cart/viewCart,299,0,0
1764440193578,299,add item to cart-0,302,Found,Thread Group 1-5,,true,,617,605,10,10,https://jpetstore.aspectran.com/cart/addItemToCart?itemId=EST-1,299,0,0
1764440193878,795,add item to cart-1,200,OK,Thread Group 1-5,text,true,,24439,587,10,10,https://jpetstore.aspectran.com/cart/viewCart,305,0,0
1764440194674,305,get new order form,200,OK,Thread Group 1-5,text,true,,26489,588,10,10,https://jpetstore.aspectran.com/order/newOrderForm,302,0,0
1764440194980,308,create new order,200,OK,Thread Group 1-5,text,true,,25202,956,10,10,https://jpetstore.aspectran.com/order/newOrder,307,0,0
1764440195289,650,submit new order,200,OK,Thread Group 1-5,text,true,,27842,1389,10,10,https://jpetstore.aspectran.com/order/viewOrder?orderId=50545&submitted=true,319,0,0
1764440195289,319,submit new order-0,302,Found,Thread Group 1-5,,true,,607,719,10,10,https://jpetstore.aspectran.com/order/submitOrder,319,0,0
1764440195608,331,submit new order-1,200,OK,Thread Group 1-5,text,true,,27235,670,10,10,https://jpetstore.aspectran.com/order/viewOrder?orderId=50545&submitted=true,327,0,0
1764440195940,349,view order with id,200,OK,Thread Group 1-5,text,true,,27231,615,10,10,https://jpetstore.aspectran.com/order/viewOrder?orderId=50545&submitted=true,343,0,0
1764440193094,3633,create order,200,"Number of samples in transaction : 9, number of failing samples : 0",Thread Group 1-3,,true,,225117,7816,10,10,null,0,22,0
1764440193095,289,get signon page,200,OK,Thread Group 1-3,text,true,,23096,574,10,10,https://jpetstore.aspectran.com/account/signonForm,286,0,0
